datetime,Global CMP22 (vent/cor) [W/m^2],Global CMP22-1 (cor) [W/m^2],Global CMP22-2 (cor) [W/m^2],Global CMP11 (cor) [W/m^2],Global PSP (vent/cor) [W/m^2],Global GPP (cor) [W/m^2],Global Research 1 [W/m^2],Global UVB-1 [W/m^2],Global UV-S-B-T [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2]
2019-01-30 07:00:00,58.95182382978724,58.39747340425532,57.16458659574468,57.87199489361702,56.284376595744675,50.842549361702126,55.382500425531916,0.005680851063829788,0.011170212765957447,47.092150851063835,0.00525531914893617
2019-01-30 08:00:00,249.96448333333333,250.95356666666666,250.10715,250.72563333333335,237.01165,238.43269999999998,267.70115,0.05488333333333333,0.07558333333333334,143.31604333333334,0.09081666666666667
2019-01-30 09:00:00,369.61131666666665,370.01239999999996,369.7141333333333,370.71004999999997,357.54575,356.98901666666666,397.6762,0.16881666666666667,0.20415,181.86328333333333,0.17058333333333334
2019-01-30 10:00:00,539.0443166666666,538.54165,536.9816666666667,537.27015,519.8748166666667,526.0729833333334,558.5698333333333,0.34354999999999997,0.3873333333333333,257.09763333333336,0.31948333333333334
2019-01-30 11:00:00,648.1578833333333,649.0249,648.04075,647.1000833333333,625.44475,637.6249166666668,662.1754833333333,0.4922333333333333,0.53435,287.5933333333333,0.3905
2019-01-30 12:00:00,664.0200833333333,666.5962999999999,666.8875,671.5883,636.5985000000001,656.6229666666666,697.5054833333332,0.5148166666666667,0.56305,334.7017833333333,0.4656333333333333
2019-01-30 13:00:00,393.3879,396.09181666666666,396.36313333333334,401.77358333333336,386.87443333333334,390.9762666666667,421.55411666666663,0.3263666666666667,0.3653666666666667,315.5969666666667,0.13804999999999998
2019-01-30 14:00:00,225.74141666666668,226.62603333333334,226.39023333333336,228.32256666666666,230.87073333333333,222.87943333333334,245.21096666666665,0.17154999999999998,0.1946,179.1862,0.0014333333333333336
2019-01-30 15:00:00,306.7823833333333,311.07805,310.4358833333333,311.7663,302.33573333333334,298.9879166666667,329.30843333333337,0.07861666666666665,0.10071666666666666,589.7059166666667,0.08631666666666667
2019-01-30 16:00:00,175.04592833333334,179.14227,177.465995,174.85819,169.74958333333333,165.51164,189.85318999999998,0.017,0.028133333333333333,539.0389916666667,0.0267
2019-01-30 17:00:00,54.67025,53.92323125,53.7378,52.157375,56.7369875,52.1716625,72.2990875,-0.000125,0.00275,39.13044375,0.0
2019-01-31 07:00:00,57.16612458333333,56.55172145833333,55.19313270833334,55.60383916666667,54.46640208333333,48.41836479166667,53.94034416666667,0.007208333333333333,0.012958333333333334,37.8482375,0.006583333333333333
2019-01-31 08:00:00,215.95256666666668,216.67643333333334,215.2594,214.61771666666667,205.33143333333334,203.58503333333334,228.9454,0.06546666666666666,0.08458333333333333,95.99986666666668,0.10278333333333332
2019-01-31 09:00:00,391.5906833333333,392.27833333333336,391.29471666666666,390.2711,376.11135,378.22586666666666,411.01731666666666,0.21208333333333332,0.2494,143.12086666666667,0.2583166666666667
2019-01-31 10:00:00,526.9517166666667,526.7867333333334,525.3681666666666,523.6213,509.2812666666667,515.73305,532.1583166666667,0.4010666666666667,0.4471,170.01948333333334,0.4052
2019-01-31 11:00:00,601.9860166666666,601.5766500000001,600.592,600.9858666666667,579.7454833333334,593.0118,589.7952333333334,0.5398166666666667,0.5892666666666667,169.52723333333333,0.5049166666666667
2019-01-31 12:00:00,615.1725833333334,616.7128166666666,615.1568000000001,618.36925,592.9637333333334,608.3035833333332,627.6964833333333,0.5706333333333333,0.6233333333333333,210.19858333333335,0.52965
2019-01-31 13:00:00,563.1661499999999,565.1129166666667,563.2732166666666,566.01085,546.0456,554.1866833333333,566.0726,0.48091666666666666,0.5323833333333333,415.3736666666666,0.46673333333333333
2019-01-31 14:00:00,451.92086666666665,457.53388333333334,455.56446666666665,457.40430000000003,434.20106666666663,443.83790000000005,441.67215000000004,0.30043333333333333,0.34828333333333333,597.68715,0.32625
2019-01-31 15:00:00,291.1212,296.93271666666664,296.1810666666667,293.26371666666665,278.97465,283.8120166666667,291.81848333333335,0.12560000000000002,0.15430000000000002,691.7609333333334,0.15455
2019-01-31 16:00:00,110.19790333333334,114.82015166666666,113.11102333333334,110.96874,106.28524333333333,101.83293666666667,111.24215333333333,0.026483333333333334,0.03658333333333333,528.7778536666667,0.028766666666666666
2019-01-31 17:00:00,9.609292352941177,8.919997647058823,8.695041176470587,7.33951,15.21594705882353,7.5180323529411766,11.09049294117647,0.0013529411764705882,0.004235294117647059,2.0449062352941176,0.0
2019-02-01 07:00:00,58.57030387755101,58.08257959183674,56.702917551020406,57.328799591836734,55.2301306122449,50.53731224489796,55.34357122448979,0.009102040816326531,0.014755102040816327,32.08212816326531,0.007204081632653061
2019-02-01 08:00:00,218.06813333333332,219.19416666666666,217.98146666666668,217.87051666666667,207.51925,207.15050000000002,230.36575,0.07926666666666667,0.09885000000000001,74.75109333333333,0.1087
