datetime,Global CMP22 (vent/cor) [W/m^2],Global UVB-1 [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2],day_of_year,sin_doy,cos_doy,hour,sin_hour,cos_hour,Global CMP22 (vent/cor) [W/m^2]_lag1
2019-09-26 10:00:00,761.1185,1.1240666666666668,122.18413333333334,0.8479333333333333,269,-0.99665890175417,-0.08167639533042288,10,0.49999999999999994,-0.8660254037844387,642.5700666666667
2019-09-26 11:00:00,823.5732499999999,1.3095333333333334,146.9714666666667,0.86855,269,-0.99665890175417,-0.08167639533042288,11,0.258819045102521,-0.9659258262890682,761.1185
2019-09-26 12:00:00,754.7131333333333,1.1928,262.6474833333333,0.7027333333333333,269,-0.99665890175417,-0.08167639533042288,12,1.2246467991473532e-16,-1.0,823.5732499999999
2019-09-26 13:00:00,578.1467666666666,0.8454333333333334,389.72111666666666,0.3720333333333333,269,-0.99665890175417,-0.08167639533042288,13,-0.2588190451025208,-0.9659258262890683,754.7131333333333
2019-09-26 14:00:00,594.0327333333333,0.6436833333333334,597.1623,0.3929833333333333,269,-0.99665890175417,-0.08167639533042288,14,-0.4999999999999997,-0.8660254037844388,578.1467666666666
2019-09-26 15:00:00,204.42559666666665,0.2487333333333333,272.3082166666667,0.07735,269,-0.99665890175417,-0.08167639533042288,15,-0.7071067811865471,-0.7071067811865479,594.0327333333333
2019-09-26 16:00:00,196.56585,0.08525,549.82788,0.07925,269,-0.99665890175417,-0.08167639533042288,16,-0.8660254037844385,-0.5000000000000004,204.42559666666665
2019-09-26 17:00:00,34.529952800000004,0.0103,105.271358,0.00086,269,-0.99665890175417,-0.08167639533042288,17,-0.9659258262890683,-0.25881904510252063,196.56585
2019-09-27 05:00:00,8.234176,-0.0004,3.927958,-0.0004,270,-0.9979171608653922,-0.06450844944931625,5,0.9659258262890683,0.25881904510252074,34.529952800000004
2019-09-27 06:00:00,89.30063,0.0174833333333333,44.62951933333333,0.0186166666666666,270,-0.9979171608653922,-0.06450844944931625,6,1.0,6.123233995736766e-17,8.234176
